"","SITECODE","LCODE","SDATE","Q1","Q2","ALKY","SODIUM","SO4S","TOTALN","ALUMINIUM","CALCIUM","CHLORIDE","CONDY","DOC","IRON","MAGNESIUM","NH4N","NO3N","PH","PHAQCS","PHAQCU","PO4P","POTASSIUM","MINTMP","MAXTMP","DEPTH","SPAWNDATE","SURFAREA","PERCDEAD","NEWMASS","HATCHDATE","CONGDATE","PH1","PH2","PH3","LEAVEDATE","Q3","TOTALP","COLOUR","PH4","PH5","PH6","Q4","survey_yearday","survey_year","spawn_yearday","spawn_year","hatch_yearday","hatch_year","cong_yearday","cong_year","leave_yearday","leave_year","nh4n_numeric","no3n_numeric","surfarea_numeric","percdead_numeric"
"1678","T02",2,"06-Apr-00","170","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","T02",2,"07-Apr-00","170","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.6","5.1",NA,NA,NA,NA,NA,NA,NA,NA,97,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1680","T02",2,"10-Apr-00","170","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","T01",1,"10-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9.3","12.5","22.8",NA,NA,NA,NA,NA,NA,"7.3","7.4","7.3",NA,NA,NA,NA,NA,NA,NA,NA,100,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1682","T04",2,"12-Apr-00","101","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","11","65",NA,NA,NA,NA,NA,NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1683","T04",4,"12-Apr-00","106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.1","6.5","99",NA,"0.2","10","0",NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,10
"1684","T02",2,"12-Apr-00","170","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","T11",2,"12-Apr-00","101","106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.1","18.8",NA,NA,"0","0",NA,NA,NA,NA,NA,NA,NA,"176",NA,NA,"4.7","4.7","4.7","200",102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1686","T11",1,"12-Apr-00","176","501","4.02","2.7","0.673","0.4","0.013","2.03","4.1","23.3","1.1","0.192","0.418","0.09","0.22","6.21",NA,NA,"0.002","0.186","0.3","15.3","13",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2",NA,"5.1",NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.22,0,0
"1687","T06",1,"12-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA,"25",NA,"0","0","0",NA,NA,"6.7","6.9","7.2",NA,NA,NA,NA,NA,NA,NA,NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1688","T04",5,"12-Apr-00","101","176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","9.5","95",NA,NA,NA,NA,NA,NA,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","T02",2,"14-Apr-00","170","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0","7","71",NA,"1.3","80","1","14-Apr-00",NA,"5.3","5.7","4.8",NA,NA,NA,NA,NA,NA,NA,NA,104,2000,NA,NA,104,2000,NA,NA,NA,NA,NA,NA,1.3,80
"1690","T02",2,"17-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.3","85","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,85
"1691","T11",2,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.1","15.3","15.2",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","4.6","4.6",NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1692","T02",2,"19-Apr-00","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","85","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,85
"1693","T11",1,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.6","15.6","13.2",NA,"0","100","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","6","5.9",NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,100
"1694","T06",1,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,"25",NA,"0","0","0",NA,NA,"6","6.3","6.8",NA,NA,NA,NA,NA,NA,NA,NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1695","T04",4,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","9.1","97",NA,"0.4","15","0",NA,NA,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,15
"1696","T04",5,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.7","11.3","100",NA,"0.3","30","0",NA,NA,"7.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,30
"1697","T04",2,"19-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.3","11.3","66",NA,"0.4","60","0",NA,NA,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,60
"1698","T02",2,"21-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","13","71",NA,"0.8","90","0",NA,NA,"5.8","5.8","4.9",NA,NA,NA,NA,NA,NA,NA,NA,111,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,90
"1699","T11",2,"26-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","16.3","15.6",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7","4.6","4.6",NA,116,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1700","T04",2,"26-Apr-00","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","16.7","65.5",NA,"0.3","70","0",NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,70
"1701","T11",1,"26-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","15.3","13.5",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.1","6.1","5.2",NA,116,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1702","T04",4,"26-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","13.1","95.5",NA,"1.2","50","10",NA,NA,"4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2,50
"1703","T04",5,"26-Apr-00","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","14.2","96",NA,"0.2","60","0",NA,NA,"6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,60
"1704","T02",2,"28-Apr-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","18","73",NA,"0.5","95","0",NA,NA,"5","5.1","4.6",NA,NA,NA,NA,NA,NA,NA,NA,118,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,95
"1705","T06",1,"02-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10",NA,"28",NA,"0","0","0",NA,NA,"5.3","5.7","6.3",NA,NA,NA,NA,NA,NA,NA,NA,122,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1706","T04",2,"03-May-00","505","999",NA,NA,"0.38",NA,NA,NA,"1.7","25.6","22.9",NA,NA,"0.07","0.079","5.14","4.06","4.16","0.017",NA,"5.8","19.5","60",NA,"0.2","50",NA,NA,NA,"5.1",NA,NA,NA,NA,NA,"0.141",NA,NA,NA,NA,123,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.079,0.2,50
"1707","T04",4,"03-May-00","505",NA,NA,NA,"0.36",NA,NA,NA,"3.9","29.9","12.2",NA,NA,"0.03","0.04","4.8","4.06","4.16","0",NA,"5.8","18.4","93",NA,"0.2","60","0",NA,NA,"4.8",NA,NA,NA,NA,NA,"0.037",NA,NA,NA,NA,123,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.04,0.2,60
"1708","T04",5,"03-May-00","505","999",NA,NA,"0.11",NA,NA,NA,"0.5","72.2","18.4",NA,NA,"0.02","0.04","6.73","4.06","4.16","0",NA,"6.5","16.3","88",NA,NA,NA,NA,NA,NA,"6.7",NA,NA,NA,NA,NA,"0.027",NA,NA,NA,NA,123,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.04,NA,NA
"1709","T11",1,"03-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.1","23.4","13.2",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.4","6","5.8",NA,123,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1710","T11",2,"03-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","23.4","13",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.1","4.7","4.8",NA,123,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1711","T02",2,"05-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","21","71",NA,"0.2","100","0",NA,NA,"5.4","4.9","4.6",NA,NA,NA,NA,NA,NA,NA,NA,125,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,100
"1712","T06",1,"07-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"22",NA,"0","0","0",NA,NA,"6.6","5.2","6.3",NA,NA,NA,NA,NA,NA,NA,NA,127,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1713","T11",2,"10-May-00","102",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","25.5",NA,NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.2","4.7","4.8",NA,130,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1714","T04",2,"10-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.5","19.8","55",NA,NA,"5",NA,NA,NA,"5.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"1715","T11",1,"10-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.9","27.7","9.4",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5.9","5.7",NA,130,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1716","T04",4,"10-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.9","20.9","84",NA,"0.2","0","3",NA,NA,"4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0
"1717","T04",5,"10-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","17.7","75",NA,NA,NA,NA,NA,NA,"6.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","T02",2,"12-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","24","68",NA,"0","0","0",NA,NA,"5.7","4.8","4.7",NA,NA,NA,NA,NA,NA,NA,NA,132,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1719","T11",2,"17-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","23","16.2",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.7","4.5","4.6",NA,137,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1720","T11",1,"17-May-00",NA,NA,"-0.55","3.35","0.913","0.47","0.083","0.29","6.05","25.1","16.1","0.124","0.522","0.11","0.11","4.69",NA,NA,"0","0.617","5.4","26.3","13.2",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.3","6","5.5",NA,137,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.11,0,0
"1721","T04",4,"17-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8","21.6","80",NA,"0","0","0",NA,NA,"4.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1722","T04",5,"17-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","18.1","70",NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","T04",2,"17-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4","19.8","58",NA,NA,NA,NA,NA,NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","T06",1,"22-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15",NA,"28",NA,"0","0","0",NA,NA,"8.6","8.4","8.3",NA,NA,NA,NA,NA,NA,NA,NA,142,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1725","T02",2,"23-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","24","68",NA,NA,NA,NA,NA,NA,"5.7","4.9","4.7",NA,NA,NA,NA,NA,NA,NA,NA,143,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","T11",2,"24-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.3","22.7","13",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.9","4.8","4.8",NA,144,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1727","T04",4,"24-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7.7","17.7","94.3",NA,"0","1","0",NA,NA,"4.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
"1728","T11",1,"24-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.6","21.3","12.8",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","5.9","5.4",NA,144,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1729","T04",5,"24-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","16.3","94",NA,NA,NA,NA,NA,NA,"6.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","T04",2,"24-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.4","20.6","62",NA,NA,NA,NA,NA,NA,"5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","T02",2,"26-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","24","68",NA,NA,NA,NA,NA,NA,"5.4","4.9","4.7",NA,NA,NA,NA,NA,NA,NA,NA,146,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","T11",2,"31-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.9","19.8","12.7",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","4.8","4.7",NA,151,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1733","T04",2,"31-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","19.8","60",NA,NA,NA,NA,NA,NA,"5.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","T11",1,"31-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.5","19.1","12.5",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.9","5.9","5.6",NA,151,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1735","T04",4,"31-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","16.7","93",NA,NA,NA,NA,NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","T04",5,"31-May-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","14.2","92",NA,NA,NA,NA,NA,NA,"6.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","T02",2,"02-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","17","67",NA,NA,NA,NA,NA,NA,"6.2","5.6","4.9",NA,NA,NA,NA,NA,NA,NA,NA,153,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1738","T11",2,"07-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","18.4","13.7",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","4.9","4.8",NA,158,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1739","T04",2,"07-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","19.5","65",NA,NA,NA,NA,NA,NA,"4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1740","T04",5,"07-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","13.5","99",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1741","T11",1,"07-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","18.4","12.5",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","5.9","5.7",NA,158,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1742","T04",4,"07-Jun-00","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.9","16.7","99",NA,NA,NA,NA,NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1743","T02",2,"09-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","22","67",NA,NA,NA,NA,NA,NA,"5.6","5","4.8",NA,NA,NA,NA,NA,NA,NA,NA,160,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1744","T11",2,"14-Jun-00","501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.4","21.3","14.2",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.8","5",NA,NA,165,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1745","T04",2,"14-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8","21.3","64",NA,NA,NA,NA,NA,NA,"5.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","T04",5,"14-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.4","16","96",NA,NA,NA,NA,NA,NA,"6.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","T11",1,"14-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5.8","18.8","10.8",NA,"0","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6.2","6.1","4.9",NA,165,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"1748","T04",4,"14-Jun-00","999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8.8","18.8","96",NA,NA,NA,NA,NA,NA,"4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","T02",2,"16-Jun-00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","20","65",NA,NA,NA,NA,NA,NA,"5.3","4.9","4.8",NA,NA,NA,NA,NA,NA,NA,NA,167,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","T04",5,"21-Jun-00","505","507",NA,"2.99","0.13","0.75","0.11","16.9","2.1","91.5","16.3","0.47","0.78","0.03","0.01","6.25","4.06","4.08","0","0.24","7.7","21.3","83",NA,NA,NA,NA,NA,NA,"6.3",NA,NA,NA,"508","0.027","0.059",NA,NA,NA,NA,172,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.01,NA,NA
"1751","T04",2,"21-Jun-00","505","507",NA,"2.02","0.15","0.67","0.12","1.58","0.5","17.7","14.8","1.38","0.28","0.02","0.01","5.55","4.06","4.08","0.006","0.24","8.4","23.7","65.5",NA,NA,NA,NA,NA,NA,"5.6",NA,NA,NA,"509","0.025","0.117",NA,NA,NA,NA,172,2000,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.01,NA,NA
